User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Age,Location,Theme,Description,Relevance,Type
39b9b0d0,8859019697,8,Brave Dream: World of Song,Anna Smith,1972.0,Penguin Books,76,"Gimenez, None",,,,
a9459d6c,4686195593,7,Lost Song: Mystery of Ocean,Michael Johnson,2006.0,Penguin Books,68,"Dufour, None",,,,
75832de7,6137042055,8,Silent Tale,Thomas Garcia,2012.0,Macmillan,23,"Carpentier-sur-Chauvet, None",,,,
083f574d,3502911195,9,Hidden Chronicle,Michael Taylor,1962.0,Bloomsbury,75,"Saint Pénélope, None",,,,
c30a809c,6964477945,8,Wild Dawn,Michael Harris,2019.0,Scholastic,35,"Auger, None",,,,
c74e411e,5566593477,7,The Great Horizon: Moon of Journey,Emily Garcia,1974.0,HarperCollins,53,"Lefebvre, None",,,,
88bd0f8e,9212484646,7,Brave Wind: Path of Fire,Olivia Miller,2002.0,Oxford Press,85,"Sainte DianeVille, None",,,,
88bd0f8e,7799205643,6,Silver Ocean: Dream of Legacy,Michael Thomas,1955.0,Scholastic,85,"Sainte DianeVille, None",,,,
6e68e379,4465545066,7,Silent World,Michael Thomas,1960.0,Simon & Schuster,21,"Sainte Maurice, None",,,,
6cb096e0,4440793987,5,Endless Shadow,Sophie Garcia,1972.0,Simon & Schuster,34,"Charpentierboeuf, None",,,,
51c9111e,3215682504,8,The Great Kingdom: Wind of Moon,William Lee,1982.0,HarperCollins,20,"Mercierboeuf, None",,,,
62612d95,8034660156,6,Hidden Ocean: Moon of Mystery,Robert Martin,2010.0,Vintage Books,18,"MorelBourg, None",,,,
bf768b2d,7338239942,7,Secret Song,William Smith,1955.0,Random House,67,"Buisson, None",,,,
a935e953,6855035803,9,Modern Ocean: Garden of Dusk,Thomas Harris,1959.0,Scholastic,41,"Sainte Alainnec, None",,,,
df2bec4c,2577170343,9,The Great Dusk,Charles Martinez,2003.0,Vintage Books,52,"Saint Victoire, None",,,,
26ca538b,1261509562,6,Last Star: Moon of Empire,Sarah Martinez,1965.0,Macmillan,83,"Rossi, None",,,,
d1a8c1c2,4148616165,10,Forgotten Tower,Laura Moore,1962.0,Hachette,29,"Lefort-sur-Mer, None",,,,
51c9111e,8481546724,7,Secret Forest,Sophie Harris,2009.0,Cambridge Press,20,"Mercierboeuf, None",,,,
b715c859,9337721653,7,Modern Tale,Thomas Jackson,1966.0,Macmillan,16,"Chauveau, None",,,,
59fd5976,1866213449,4,Broken Path,Michael Martinez,1983.0,Scholastic,25,"Saint Zacharie, None",,,,
e8ead281,4620713808,9,Endless Wind: Chronicle of Legacy,George Lee,1992.0,Vintage Books,75,"Hamelnec, None",,,,
b3ea66d6,2575531657,7,Digital Dream: Empire of Fire,William Jackson,1967.0,Bloomsbury,62,"Faure-sur-Bernard, None",,,,
57f36835,0385504209,8,Golden Legacy (Real ISBN),Daniel Thomas,2014.0,Vintage Books,48,"Teixeira, None",,,,
f01cc4eb,4238392523,7,Brave Dream: Garden of Star,Sophie White,1971.0,Macmillan,85,"Lévêque-les-Bains, None",,,,
f41736a3,9179700918,10,Sacred Dawn,George Rodriguez,1976.0,HarperCollins,21,"Pichon-sur-Mer, None",,,,
72ee60e7,5085874453,6,Sacred Dawn: Tale of Dusk,Anna Smith,1977.0,Penguin Books,26,"Sainte Michelle, None",,,,
4bb64b14,1476239059,7,Silver Forest: Path of Kingdom,Alice Moore,2023.0,Random House,68,"ArnaudVille, None",,,,
cc9a615d,1720739140,7,Lost River,David Smith,1950.0,Random House,34,"Laine-sur-Fleury, None",,,,
f739e4e4,6314724970,8,Silent Empire: Shadow of Dusk,Michael Williams,2018.0,Hachette,19,"Saint Arnaudeboeuf, None",,,,
88bd0f8e,6987396598,8,Brave Ocean: Bridge of Dawn,Charles Thomas,2015.0,Macmillan,85,"Sainte DianeVille, None",,,,
27e17d0a,7987900743,6,Modern Kingdom: Light of Legacy,David Martinez,1985.0,Hachette,36,"Mailletnec, None",,,,
21f9a4c4,4465999099,8,Brave Fire,Sophie Martin,2009.0,Oxford Press,36,"Aubry, None",,,,
71235ffe,1143725282,7,Golden Fire,Alice Brown,1967.0,Hachette,35,"Baron, None",,,,
088694e3,6106742840,6,First Dawn,James Taylor,2020.0,Hachette,70,"Lagardenec, None",,,,
03b87354,7592038960,9,Eternal Wind,David Moore,2015.0,Scholastic,38,"Legrand, None",,,,
c0576ebc,5501472164,7,Eternal Dream,John Williams,1996.0,HarperCollins,46,"Alexandre, None",,,,
edfffdfa,8698868603,10,Endless Star,Charles Davis,2015.0,Hachette,34,"Saint Thérèse-les-Bains, None",,,,
2f21a249,7537982291,7,Lost Chronicle: Garden of Journey,Anna Garcia,1974.0,HarperCollins,57,"Duhamelnec, None",,,,
57f36835,7127829847,7,Modern Mystery,Anna Taylor,1951.0,Oxford Press,48,"Teixeira, None",,,,
4b343c2a,3143879504,9,Dark World: Wind of Journey,Sarah Williams,1981.0,Cambridge Press,35,"Gautierdan, None",,,,
c74e411e,9849657402,7,Eternal Legacy,Thomas Lee,2021.0,Random House,53,"Lefebvre, None",,,,
4bb64b14,1700094679,7,Digital Moon,George Jones,2011.0,Oxford Press,68,"ArnaudVille, None",,,,
7d98ae39,7547819535,9,Dark Star: River of Moon,John Taylor,1984.0,Scholastic,61,"Didier-sur-Peltier, None",,,,
123350ea,4520645014,5,Lost Horizon,Thomas Lee,2021.0,Hachette,43,"Chrétien-les-Bains, None",,,,
41c1fdca,5159368761,7,Wild Dusk,John Rodriguez,1989.0,Penguin Books,49,"Barthelemy, None",,,,
56122779,8391176183,9,Ancient Legacy,Sarah Davis,1964.0,Oxford Press,48,"Guillou, None",,,,
cc9a615d,6247033847,8,Silver Tale,Alice Harris,1979.0,Simon & Schuster,34,"Laine-sur-Fleury, None",,,,
7d98ae39,6773473272,6,Broken Legacy,John Thomas,1962.0,Simon & Schuster,61,"Didier-sur-Peltier, None",,,,
af8965a7,9419021410,7,Dark Mountain,Daniel Rodriguez,2017.0,Hachette,84,"Wagner, None",,,,
56122779,6022254399,8,Forgotten Ocean: Bridge of Bridge,Alice Moore,1999.0,Crown Publishing,48,"Guillou, None",,,,
083f574d,1473645096,7,Forgotten Legacy: Tale of Tale,Daniel Jones,1971.0,Simon & Schuster,75,"Saint Pénélope, None",,,,
dc62e3d3,0061120081,6,The Great Light (Real ISBN),Sophie Lee,2008.0,Bloomsbury,31,"DelmasBourg, None",,,,
7554a862,2890497741,6,Golden Path,Maria Moore,1956.0,Oxford Press,38,"Hamon-sur-Boulanger, None",,,,
21f9a4c4,8220618811,7,Secret Sun,Laura Harris,1964.0,Hachette,36,"Aubry, None",,,,
4416fb63,9627024167,9,Endless Star: Bridge of City,George Jones,1952.0,Scholastic,71,"Ramos-sur-Mer, None",,,,
d31dba26,1280464174,6,Dark Empire,Charles White,1961.0,Vintage Books,18,"Saint Charlotte-sur-Mer, None",,,,
3f25f890,2275757416,8,Silent Sun,Michael Anderson,1964.0,Macmillan,25,"Martin-sur-Leblanc, None",,,,
3d31f94d,3502911195,7,Hidden Chronicle,Michael Taylor,1962.0,Bloomsbury,61,"Guérin-sur-Reynaud, None",,,,
dc62e3d3,1594884797,9,Golden Storm: Forest of City,George Thomas,2009.0,Bloomsbury,31,"DelmasBourg, None",,,,
f0aa20e7,3859390034,7,Secret Mystery,Charles Martinez,1987.0,HarperCollins,81,"Pinto-sur-Mer, None",,,,
1ef0a58a,7906653431,9,Lost Kingdom,John Brown,1982.0,Simon & Schuster,47,"Sainte Robert, None",,,,
de7bf279,2171030477,7,Silent Wind,William Anderson,2014.0,Penguin Books,38,"Leblanc-sur-Mer, None",,,,
3d7d57c9,1920780028,7,Eternal Chronicle: Ocean of Dream,Emma Davis,1965.0,Scholastic,29,"Caron-la-Forêt, None",,,,
43cf0bf1,9699048148,8,Wild Tower,George Taylor,1986.0,Bloomsbury,17,"Arnauddan, None",,,,
5b3e7c5a,9858460864,9,Ancient Mountain,Charles Miller,2002.0,Penguin Books,52,"Lambert-sur-Lucas, None",,,,
f41736a3,2679098464,7,Secret Empire: Path of Tower,John Garcia,2006.0,Bloomsbury,21,"Pichon-sur-Mer, None",,,,
123350ea,1920780028,7,Eternal Chronicle: Ocean of Dream,Emma Davis,1965.0,Scholastic,43,"Chrétien-les-Bains, None",,,,
9f04c2a7,9763924983,6,The Great Moon: River of Tale,Maria Miller,1975.0,Bloomsbury,24,"Gilles-les-Bains, None",,,,
d3bf34fa,8481546724,5,Secret Forest,Sophie Harris,2009.0,Cambridge Press,36,"Buisson, None",,,,
b85313d9,3890417215,8,Dark Legacy,Claire Anderson,1961.0,Oxford Press,17,"Sainte Michèle, None",,,,
6768617e,5071175285,7,Broken Legacy,William Harris,2006.0,Hachette,76,"Jolynec, None",,,,
3a4378d6,1026403287,6,Dark Moon: Ocean of Sun,Charles Miller,1973.0,Oxford Press,54,"Blanchard, None",,,,
3a4378d6,3074177037,8,Forgotten Dream,Emily Thomas,1985.0,Hachette,54,"Blanchard, None",,,,
860e5c19,8747036565,6,Secret Light,Michael Jackson,2015.0,Hachette,55,"Meuniernec, None",,,,
db4bf5e5,8391176183,7,Ancient Legacy,Sarah Davis,1964.0,Oxford Press,55,"Leblanc, None",,,,
710470dc,2337843204,9,Last Song: Mountain of Wind,David Moore,1999.0,Macmillan,52,"Sainte Gérard-sur-Mer, None",,,,
5b899d59,5525501147,10,Ancient Forest,Maria Moore,1960.0,Simon & Schuster,46,"Delannoy, None",,,,
e29dd049,8757003374,6,Secret Bridge,James Thompson,1987.0,Scholastic,37,"Camus, None",,,,
ed78b016,6814349903,9,Secret Mystery: Mountain of Dusk,David Garcia,2003.0,Cambridge Press,20,"Barbe, None",,,,
f9f3c9c5,3570293520,6,Brave River: Horizon of Storm,Michael Martin,2019.0,Random House,63,"Bouvier-sur-Mer, None",,,,
39b9b0d0,5506717038,5,Ancient Light: Wind of Star,Olivia Smith,2023.0,Cambridge Press,76,"Gimenez, None",,,,
882356af,7484261086,8,Broken Horizon: City of Tale,Laura Williams,2013.0,Random House,60,"Bouvier, None",,,,
f9bcb1dd,2147770993,7,Modern Song,Anna Anderson,1951.0,Crown Publishing,79,"Perez, None",,,,
088694e3,6074170925,8,Endless River: Empire of Dusk,William Martinez,1979.0,HarperCollins,70,"Lagardenec, None",,,,
db4bf5e5,4468199320,6,Silver Tower,James Harris,2012.0,Hachette,55,"Leblanc, None",,,,
03b87354,9334044275,8,Ancient World,Emma Taylor,2001.0,Macmillan,38,"Legrand, None",,,,
b85313d9,5164108331,7,Ancient Shadow,George Miller,2001.0,Macmillan,17,"Sainte Michèle, None",,,,
807b06fe,8196213218,7,Modern World: Garden of Empire,Alice Jones,1996.0,Penguin Books,56,"Saint Hélène, None",,,,
4b0a4d5d,6867791946,7,Wild Tale,Charles Martin,1952.0,Hachette,34,"Maillotdan, None",,,,
fca5d4d7,9119940344,8,Silent River,Thomas Smith,1994.0,Simon & Schuster,29,"Saint Lucie, None",,,,
885d6510,5044589927,8,Broken Horizon,Daniel Garcia,2010.0,Simon & Schuster,40,"Rocher, None",,,,
afb2fc68,1463214084,10,Silver Dream,Daniel Jackson,1991.0,Crown Publishing,34,"Sainte Jeanne-les-Bains, None",,,,
9f04c2a7,8687344247,8,Silver Chronicle,Robert Davis,1967.0,HarperCollins,24,"Gilles-les-Bains, None",,,,
710470dc,6332154924,9,Last Path,Sophie Williams,1973.0,Penguin Books,52,"Sainte Gérard-sur-Mer, None",,,,
0caf653d,9855929658,8,The Great Moon,James Jones,1976.0,Macmillan,71,"Saint Antoinette-la-Forêt, None",,,,
87986496,9613997196,9,First City,Olivia Williams,2000.0,Macmillan,45,"Bernier, None",,,,
2970e305,0141439513,4,Lost Bridge (Real ISBN),Daniel Miller,1993.0,Cambridge Press,38,"CostaVille, None",,,,
45952d4d,2824443438,8,Dark Tale,Michael Jackson,1956.0,Crown Publishing,74,"Renaultboeuf, None",,,,
356cefe7,5346804001,9,Brave Storm,George Williams,2005.0,Cambridge Press,33,"Texier, None",,,,
7eaa08a1,1280464174,10,Dark Empire,Charles White,1961.0,Vintage Books,29,"Masse-sur-Marie, None",,,,
2a49548b,5444761577,6,Lost Path: Tale of Tale,George Lee,2012.0,Random House,31,"Saint Aurélie, None",,,,
31515d68,4855541949,8,Modern Tale,Daniel Anderson,1998.0,Penguin Books,26,"Bousquetnec, None",,,,
88bd0f8e,9595232668,7,Brave Shadow,Emily Smith,1973.0,Oxford Press,85,"Sainte DianeVille, None",,,,
41c1fdca,4148616165,9,Forgotten Tower,Laura Moore,1962.0,Hachette,49,"Barthelemy, None",,,,
ca514c7c,8007915544,10,Hidden Tower: Mystery of World,Charles Moore,2022.0,Penguin Books,39,"Jacquesboeuf, None",,,,
88bd0f8e,5566593477,7,The Great Horizon: Moon of Journey,Emily Garcia,1974.0,HarperCollins,85,"Sainte DianeVille, None",,,,
0816d85e,9991376737,6,Ancient Mystery: Bridge of Horizon,David Johnson,1955.0,Hachette,61,"Saint Françoisenec, None",,,,
31515d68,5346804001,9,Brave Storm,George Williams,2005.0,Cambridge Press,26,"Bousquetnec, None",,,,
ced92ffa,1992044978,9,Ancient Fire,James Williams,1965.0,Oxford Press,65,"Rocher-sur-Godard, None",,,,
4416fb63,0553293354,7,First Dusk (Real ISBN),George Anderson,1973.0,Random House,71,"Ramos-sur-Mer, None",,,,
f0aa20e7,1198943889,7,Wild Mountain,William Garcia,1951.0,Oxford Press,81,"Pinto-sur-Mer, None",,,,
1de642f6,7592038960,6,Eternal Wind,David Moore,2015.0,Scholastic,17,"Hubert, None",,,,
882356af,3216022809,7,Endless Mystery,Charles Miller,1963.0,Hachette,60,"Bouvier, None",,,,
29219ced,3438536424,10,Broken Moon: Forest of Dawn,Claire Jones,2008.0,Penguin Books,45,"Boulanger, None",,,,
a6bfdd6c,7542736609,7,Digital Dawn,George Anderson,2015.0,Bloomsbury,73,"Techer, None",,,,
71235ffe,4756103861,9,The Great Fire: Sun of River,Charles Thompson,1987.0,Random House,35,"Baron, None",,,,
807b06fe,9699048148,10,Wild Tower,George Taylor,1986.0,Bloomsbury,56,"Saint Hélène, None",,,,
33f53bc7,3658545265,9,Dark Chronicle,Daniel Moore,2010.0,Oxford Press,31,"Pasquier-sur-Charles, None",,,,
6c4165c3,0439139597,8,Eternal Empire (Real ISBN),David Williams,1993.0,Cambridge Press,45,"Baudry-sur-Pasquier, None",,,,
31465cfa,3967842739,7,First Moon: Horizon of Mountain,Sophie Thomas,1952.0,Hachette,40,"Lemaire, None",,,,
bfe6220b,2778442914,9,Hidden Legacy,Sarah Thomas,2002.0,Scholastic,43,"Pages, None",,,,
882356af,1872208975,8,Dark Chronicle,James Taylor,1954.0,Scholastic,60,"Bouvier, None",,,,
88bd0f8e,3033624402,6,Eternal Journey: Empire of Song,Alice Harris,1988.0,Random House,85,"Sainte DianeVille, None",,,,
a91408a7,2455098767,7,The Great Moon: Shadow of Kingdom,Alice Lee,2020.0,Penguin Books,48,"Delaunay, None",,,,
bda5a4d1,6876315480,7,Forgotten Dawn,Daniel Taylor,2011.0,Cambridge Press,66,"Lefebvre, None",,,,
f9bcb1dd,8984828305,6,Endless Fire: Dream of Legacy,Emma Jones,2010.0,Bloomsbury,79,"Perez, None",,,,
dc62e3d3,5804053925,6,Brave World,James Thomas,1989.0,Random House,31,"DelmasBourg, None",,,,
def827cc,9991376737,8,Ancient Mystery: Bridge of Horizon,David Johnson,1955.0,Hachette,29,"Sainte ValentineBourg, None",,,,
79dc060b,8581821138,10,Wild Moon: Horizon of City,David Jones,2003.0,Oxford Press,54,"Joubert, None",,,,
75832de7,3890417215,7,Dark Legacy,Claire Anderson,1961.0,Oxford Press,23,"Carpentier-sur-Chauvet, None",,,,
f66df7ff,3859390034,7,Secret Mystery,Charles Martinez,1987.0,HarperCollins,62,"Sainte Émilie, None",,,,
c30a809c,6232678046,9,Digital Light,Alice White,1971.0,Hachette,35,"Auger, None",,,,
d2a9d100,2864049435,7,Sacred Tale,Michael White,1969.0,Vintage Books,50,"Sainte Guy, None",,,,
650f766b,5220040198,6,Last Garden: Tale of Path,Laura White,1954.0,Simon & Schuster,15,"Macenec, None",,,,
686af81c,2890497741,10,Golden Path,Maria Moore,1956.0,Oxford Press,36,"Hervé, None",,,,
71235ffe,4735070010,8,Last Dream,Maria Martinez,1958.0,HarperCollins,35,"Baron, None",,,,
eb7e1fae,9936687694,7,Secret Shadow: Empire of City,George Jones,2007.0,Simon & Schuster,22,"Barondan, None",,,,
015676d0,0553293354,7,First Dusk (Real ISBN),George Anderson,1973.0,Random House,53,"Vidal-sur-Mer, None",,,,
77817488,7542736609,6,Digital Dawn,George Anderson,2015.0,Bloomsbury,30,"RenaudVille, None",,,,
f8b00b3b,1261509562,9,Last Star: Moon of Empire,Sarah Martinez,1965.0,Macmillan,33,"Hernandez, None",,,,
843a2d88,4528049783,8,Lost Legacy,William Moore,1988.0,Oxford Press,15,"Garnier, None",,,,
03cf8f1e,1026403287,8,Dark Moon: Ocean of Sun,Charles Miller,1973.0,Oxford Press,51,"Da Silva, None",,,,
ed78b016,6137042055,8,Silent Tale,Thomas Garcia,2012.0,Macmillan,20,"Barbe, None",,,,
eb7e1fae,4775636006,6,Eternal Mountain,John Jackson,1986.0,Oxford Press,22,"Barondan, None",,,,
f12cee00,5563528775,7,Silver Song,Michael Rodriguez,1955.0,Vintage Books,52,"Saint Matthieudan, None",,,,
1abd4bf7,3967842739,8,First Moon: Horizon of Mountain,Sophie Thomas,1952.0,Hachette,35,"Marin-sur-Baudry, None",,,,
d3bf34fa,6120910131,8,Forgotten Forest,Sophie Johnson,1962.0,Cambridge Press,36,"Buisson, None",,,,
31465cfa,4686195593,7,Lost Song: Mystery of Ocean,Michael Johnson,2006.0,Penguin Books,40,"Lemaire, None",,,,
882356af,5044589927,5,Broken Horizon,Daniel Garcia,2010.0,Simon & Schuster,60,"Bouvier, None",,,,
4f5dfcc7,4945824511,10,Endless World,Sophie Thomas,1971.0,Scholastic,20,"Carlier, None",,,,
1b628c8c,5399804278,6,Secret Chronicle,Emma Miller,2002.0,Bloomsbury,56,"Saint PauletteBourg, None",,,,
50655f8b,6337032383,8,Silver Mountain,Emma Harris,1953.0,Cambridge Press,63,"Raynaud-sur-Jean, None",,,,
2118dfd0,5821877621,6,Ancient World: Chronicle of Sun,George Jackson,1953.0,Oxford Press,15,"Charrierboeuf, None",,,,
6c4165c3,7033400084,6,Golden Tower,George Lee,2004.0,Oxford Press,45,"Baudry-sur-Pasquier, None",,,,
4f5dfcc7,9699048148,7,Wild Tower,George Taylor,1986.0,Bloomsbury,20,"Carlier, None",,,,
686af81c,0061120081,7,The Great Light (Real ISBN),Sophie Lee,2008.0,Bloomsbury,36,"Hervé, None",,,,
2b7982c5,2198385957,8,Dark Mystery: Dawn of Mystery,Claire Miller,1976.0,HarperCollins,27,"Sanchez, None",,,,
2970e305,5437085760,8,Digital Fire: Bridge of Tower,Alice Anderson,1999.0,Vintage Books,38,"CostaVille, None",,,,
2b77e6ce,2171030477,5,Silent Wind,William Anderson,2014.0,Penguin Books,59,"Guilletboeuf, None",,,,
1de642f6,5264997375,8,Sacred Chronicle,Alice Garcia,2008.0,Hachette,17,"Hubert, None",,,,
6c66a236,5936334404,8,Wild Song,Michael Lee,2014.0,Cambridge Press,22,"GarnierBourg, None",,,,
43cf0bf1,7338239942,5,Secret Song,William Smith,1955.0,Random House,17,"Arnauddan, None",,,,
33f53bc7,5399804278,9,Secret Chronicle,Emma Miller,2002.0,Bloomsbury,31,"Pasquier-sur-Charles, None",,,,
27e17d0a,3023862147,7,Dark Kingdom,Daniel Jones,2005.0,Penguin Books,36,"Mailletnec, None",,,,
20be29f7,4812530493,8,Hidden Storm: Wind of Dawn,Emma Martinez,2011.0,Vintage Books,48,"Sainte Nathnec, None",,,,
ddf1eed4,2274240382,7,Sacred Storm: Storm of Garden,Maria Taylor,1968.0,Crown Publishing,44,"Delmas-sur-Mer, None",,,,
083f574d,2368152086,7,Silent Dusk: Storm of Shadow,Emily Brown,1959.0,Hachette,75,"Saint Pénélope, None",,,,
3f25f890,5159368761,9,Wild Dusk,John Rodriguez,1989.0,Penguin Books,25,"Martin-sur-Leblanc, None",,,,
4017a3e2,6232678046,9,Digital Light,Alice White,1971.0,Hachette,79,"Thomas, None",,,,
c74e411e,7917848057,5,Lost Kingdom: Fire of Mystery,Michael Williams,1966.0,Crown Publishing,53,"Lefebvre, None",,,,
9893f519,8196213218,9,Modern World: Garden of Empire,Alice Jones,1996.0,Penguin Books,64,"Deschamps, None",,,,
083f574d,4703543167,8,Modern Dawn,Maria Anderson,2017.0,Hachette,75,"Saint Pénélope, None",,,,
bf768b2d,6493279925,8,Endless Horizon: Star of Song,Charles Brown,1950.0,Cambridge Press,67,"Buisson, None",,,,
a6bfdd6c,2951907129,7,Eternal Journey,Maria Brown,1957.0,Bloomsbury,73,"Techer, None",,,,
1ef0a58a,7484261086,9,Broken Horizon: City of Tale,Laura Williams,2013.0,Random House,47,"Sainte Robert, None",,,,
62612d95,6337032383,5,Silver Mountain,Emma Harris,1953.0,Cambridge Press,18,"MorelBourg, None",,,,
259b69ff,3023862147,6,Dark Kingdom,Daniel Jones,2005.0,Penguin Books,82,"Duhamel-sur-Leclerc, None",,,,
bda5a4d1,5525282720,8,Endless Empire,Maria Davis,2000.0,Oxford Press,66,"Lefebvre, None",,,,
6cb096e0,9613997196,6,First City,Olivia Williams,2000.0,Macmillan,34,"Charpentierboeuf, None",,,,
860e5c19,1855180733,9,Endless Bridge,Olivia Anderson,2011.0,Scholastic,55,"Meuniernec, None",,,,
af8965a7,8391176183,9,Ancient Legacy,Sarah Davis,1964.0,Oxford Press,84,"Wagner, None",,,,
31465cfa,8007915544,7,Hidden Tower: Mystery of World,Charles Moore,2022.0,Penguin Books,40,"Lemaire, None",,,,
ed78b016,8581821138,8,Wild Moon: Horizon of City,David Jones,2003.0,Oxford Press,20,"Barbe, None",,,,
f0aa20e7,5473065332,7,Digital Wind,David Martinez,1988.0,Vintage Books,81,"Pinto-sur-Mer, None",,,,
9fe0e8eb,7799205643,8,Silver Ocean: Dream of Legacy,Michael Thomas,1955.0,Scholastic,25,"Didierdan, None",,,,
b3ea66d6,9265064642,8,Forgotten Light,John Harris,2011.0,Penguin Books,62,"Faure-sur-Bernard, None",,,,
59fd5976,6598917973,9,Ancient Dream: Ocean of Ocean,Anna White,2010.0,Crown Publishing,25,"Saint Zacharie, None",,,,
356cefe7,4803159902,6,Dark Mystery: Storm of World,Charles Moore,1970.0,Crown Publishing,33,"Texier, None",,,,
4666818e,8023296690,8,Lost Mountain: Garden of Journey,Sophie Brown,,Oxford Press,82,"Saint Marcelle, None",,,,
686af81c,6354259448,5,Lost Wind,Charles Brown,2017.0,Vintage Books,36,"Hervé, None",,,,
650f766b,3298585010,7,Endless Empire,Charles Johnson,1990.0,Vintage Books,15,"Macenec, None",,,,
0615b4e4,1107749869,6,Lost Fire,Emily Lee,1962.0,Vintage Books,31,"Saint Christophe-les-Bains, None",,,,
a6bfdd6c,4115052944,8,Dark River,Michael Thompson,1969.0,HarperCollins,73,"Techer, None",,,,
5b899d59,5437085760,8,Digital Fire: Bridge of Tower,Alice Anderson,1999.0,Vintage Books,46,"Delannoy, None",,,,
9c2f8483,5886702828,6,Eternal Kingdom: Light of Shadow,Daniel Williams,1982.0,Simon & Schuster,59,"Teixeira, None",,,,
c21193e9,4593002734,7,Wild Ocean: Kingdom of Moon,John Smith,1978.0,Random House,18,"Coste, None",,,,
42273ad1,3658545265,7,Dark Chronicle,Daniel Moore,2010.0,Oxford Press,83,"Albert, None",,,,
fc4b478f,2130396979,9,Wild Dawn,Laura Lee,2015.0,Macmillan,56,"Delannoy, None",,,,
cd65ea43,5936334404,4,Wild Song,Michael Lee,2014.0,Cambridge Press,20,"Bonneau, None",,,,
882356af,0345339738,6,Silent Fire (Real ISBN),Emma Jackson,2021.0,Oxford Press,60,"Bouvier, None",,,,
cd65ea43,3437947667,7,Digital Storm: City of Dusk,Emily White,1969.0,Penguin Books,20,"Bonneau, None",,,,
3517ed84,5183873932,8,Endless Dawn,Emma Anderson,,Cambridge Press,31,"Barthelemy-sur-Riou, None",,,,
2975b59c,8149533521,7,Lost Song: Chronicle of Tale,Anna Davis,1985.0,HarperCollins,23,"Delorme, None",,,,
ddf1eed4,2535808611,8,Eternal Legacy: Forest of Chronicle,Sarah Jackson,1988.0,Simon & Schuster,44,"Delmas-sur-Mer, None",,,,
7554a862,4115345794,6,Endless Kingdom,Emily Thomas,2008.0,Oxford Press,38,"Hamon-sur-Boulanger, None",,,,
03b87354,1473645096,7,Forgotten Legacy: Tale of Tale,Daniel Jones,1971.0,Simon & Schuster,38,"Legrand, None",,,,
d1a8c1c2,1767162302,7,Broken Tower: Dusk of Mountain,Olivia Moore,1964.0,Vintage Books,29,"Lefort-sur-Mer, None",,,,
39b9b0d0,5557041016,5,Dark Path,David Taylor,1999.0,Hachette,76,"Gimenez, None",,,,
afb2fc68,6453987479,8,Sacred Tower,Maria Johnson,2004.0,Cambridge Press,34,"Sainte Jeanne-les-Bains, None",,,,
71235ffe,1021557482,6,Hidden Forest,Claire Brown,1991.0,Vintage Books,35,"Baron, None",,,,
123350ea,1617301437,8,Forgotten City,Emma Lee,1957.0,Cambridge Press,43,"Chrétien-les-Bains, None",,,,
77817488,2679098464,8,Secret Empire: Path of Tower,John Garcia,2006.0,Bloomsbury,30,"RenaudVille, None",,,,
a7c2220c,7455086198,7,Golden World,Claire Brown,1994.0,Cambridge Press,47,"Auger, None",,,,
44646281,1914658319,7,Broken Chronicle,Auteur Inconnu,1983.0,Hachette,36,"Saint Alain, None",,,,
75832de7,7816169341,10,Silent River: Song of Light,Robert Johnson,1962.0,Scholastic,23,"Carpentier-sur-Chauvet, None",,,,
34ed34a6,9696625065,7,Eternal Dream,Michael Thompson,1974.0,Cambridge Press,26,"Moreno, None",,,,
6e68e379,4998733274,8,Hidden Chronicle,John Williams,1968.0,Random House,21,"Sainte Maurice, None",,,,
57f36835,1855180733,8,Endless Bridge,Olivia Anderson,2011.0,Scholastic,48,"Teixeira, None",,,,
def827cc,5526232728,8,Secret Ocean,Sophie Lee,1963.0,Vintage Books,29,"Sainte ValentineBourg, None",,,,
0816d85e,4937389881,8,Wild Tower,John Smith,2016.0,Simon & Schuster,61,"Saint Françoisenec, None",,,,
015676d0,6074170925,10,Endless River: Empire of Dusk,William Martinez,1979.0,HarperCollins,53,"Vidal-sur-Mer, None",,,,
3f25f890,3216022809,9,Endless Mystery,Charles Miller,1963.0,Hachette,25,"Martin-sur-Leblanc, None",,,,
17a289ad,8623380008,7,Last Shadow,Charles Smith,2003.0,Hachette,61,"Fernandes, None",,,,
e9fdcae6,1067675677,6,Eternal Chronicle: Horizon of Legacy,Michael White,1986.0,Bloomsbury,52,"Saint Manon, None",,,,
4f56339d,1005785260,8,Modern Kingdom: Empire of Horizon,Alice Davis,1990.0,Macmillan,60,"Gautier, None",,,,
45952d4d,2896740500,7,Silent Dawn: Wind of Forest,Thomas Davis,1957.0,Hachette,74,"Renaultboeuf, None",,,,
4f56339d,7613299479,7,Sacred Legacy: Moon of Moon,Sarah Garcia,2019.0,HarperCollins,60,"Gautier, None",,,,
cc9a615d,0385504209,9,Golden Legacy (Real ISBN),Daniel Thomas,2014.0,Vintage Books,34,"Laine-sur-Fleury, None",,,,
77817488,3074177037,8,Forgotten Dream,Emily Thomas,1985.0,Hachette,30,"RenaudVille, None",,,,
db4bf5e5,9089161041,7,Broken Mountain,Maria Davis,1960.0,Vintage Books,55,"Leblanc, None",,,,
4a0d8916,9855929658,7,The Great Moon,James Jones,1976.0,Macmillan,58,"Sanchez, None",,,,
